UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2022;-9,490936;-35,814958
Data;Hora;Sentido;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
07/01/2022;1;C;11;5;1;1;3;0;0;0;25;11;4
07/01/2022;1;D;13;4;0;1;1;2;0;0;46;18;1
07/01/2022;2;C;11;4;4;3;1;0;0;1;29;8;1
07/01/2022;2;D;2;3;1;3;1;0;1;1;40;6;3
07/01/2022;3;C;16;2;0;2;0;0;0;0;35;11;4
07/01/2022;3;D;6;6;1;6;1;0;0;1;46;5;2
07/01/2022;4;C;37;10;5;4;3;1;0;0;61;33;5
07/01/2022;4;D;28;10;3;3;1;1;0;0;80;10;4
07/01/2022;5;C;89;24;9;6;7;1;0;3;251;171;14
07/01/2022;5;D;47;9;8;7;0;1;1;1;204;55;5
07/01/2022;6;C;91;14;13;8;10;3;0;0;477;399;13
07/01/2022;6;D;85;11;1;7;10;0;1;1;373;100;10
07/01/2022;7;C;93;21;8;7;3;3;0;0;470;297;10
07/01/2022;7;D;112;19;3;4;4;2;0;0;483;133;7
07/01/2022;8;C;78;24;13;4;7;3;0;1;441;187;12
07/01/2022;8;D;117;17;9;4;4;0;1;0;537;123;16
07/01/2022;9;C;88;18;11;8;7;1;0;3;533;126;13
07/01/2022;9;D;90;15;10;7;5;2;0;0;564;119;10
07/01/2022;10;C;77;23;10;11;9;0;0;0;495;93;11
07/01/2022;10;D;98;18;4;9;4;0;0;1;523;107;12
07/01/2022;11;C;58;28;6;4;8;0;0;0;496;106;8
07/01/2022;11;D;102;20;18;6;6;0;0;1;598;120;9
07/01/2022;12;C;78;21;5;3;3;1;1;1;478;134;7
07/01/2022;12;D;81;12;11;13;6;1;0;1;506;137;15
07/01/2022;13;C;82;17;6;6;5;0;0;2;476;114;9
07/01/2022;13;D;73;9;10;5;4;1;0;2;523;97;9
07/01/2022;14;C;85;16;9;5;4;2;0;2;532;110;13
07/01/2022;14;D;100;19;7;2;6;3;0;1;554;116;12
07/01/2022;15;C;102;16;7;7;10;3;0;0;558;97;14
07/01/2022;15;D;107;28;12;4;2;1;1;3;572;152;13
07/01/2022;16;C;85;26;9;5;4;2;0;1;636;135;7
07/01/2022;16;D;93;27;10;9;3;2;0;1;581;281;11
07/01/2022;17;C;96;18;2;6;3;2;0;0;579;167;13
07/01/2022;17;D;92;30;9;4;4;0;0;1;628;310;17
07/01/2022;18;C;62;20;8;6;3;0;0;0;564;143;6
07/01/2022;18;D;97;17;13;5;9;1;1;1;660;310;13
07/01/2022;19;C;53;15;5;2;3;0;0;0;459;102;12
07/01/2022;19;D;60;7;1;4;7;0;0;0;540;222;6
07/01/2022;20;C;36;4;4;4;2;2;0;0;359;97;7
07/01/2022;20;D;36;16;4;4;0;1;0;0;379;111;7
07/01/2022;21;C;26;7;1;5;5;1;0;0;265;80;6
07/01/2022;21;D;29;10;4;5;1;0;0;1;327;122;5
07/01/2022;22;C;25;2;4;3;3;0;0;0;227;54;7
07/01/2022;22;D;12;4;0;0;2;0;0;0;241;106;4
07/01/2022;23;C;9;1;2;2;2;0;0;0;82;26;5
07/01/2022;23;D;9;6;1;2;1;0;0;0;124;49;7
08/01/2022;0;C;11;7;3;2;0;0;0;0;58;17;2
08/01/2022;0;D;0;0;1;2;0;0;0;1;75;35;7
08/01/2022;1;C;9;4;3;3;2;0;0;0;50;15;7
08/01/2022;1;D;4;1;1;0;2;1;0;0;51;21;3
08/01/2022;2;C;9;0;2;1;1;2;0;0;32;9;2
08/01/2022;2;D;5;4;0;0;0;0;0;0;37;21;5
08/01/2022;3;C;10;8;0;0;1;0;0;0;44;6;4
08/01/2022;3;D;8;2;1;3;0;0;0;0;33;11;0
08/01/2022;4;C;27;4;0;3;2;0;1;1;72;22;4
08/01/2022;4;D;23;3;1;2;1;0;0;1;118;16;3
08/01/2022;5;C;66;8;4;5;7;0;0;1;210;133;8
08/01/2022;5;D;31;13;8;1;2;0;0;0;242;59;11
08/01/2022;6;C;73;20;7;7;7;1;0;0;357;281;4
08/01/2022;6;D;55;7;6;1;1;0;0;0;391;116;10
08/01/2022;7;C;74;17;5;3;4;1;1;3;437;267;10
08/01/2022;7;D;84;18;10;3;2;0;0;0;475;140;12
08/01/2022;8;C;81;30;7;7;9;2;0;0;507;163;15
08/01/2022;8;D;91;21;7;1;3;1;0;0;520;125;21
08/01/2022;9;C;62;30;3;3;5;1;0;0;509;128;15
08/01/2022;9;D;90;23;5;3;3;1;0;1;569;125;14
08/01/2022;10;C;66;10;6;2;7;0;0;3;508;115;13
08/01/2022;10;D;74;14;10;6;2;1;0;0;548;121;17
08/01/2022;11;C;71;34;5;5;4;0;0;0;492;115;5
08/01/2022;11;D;87;19;11;7;3;2;0;0;659;177;18
08/01/2022;12;C;76;8;6;3;5;1;0;1;509;121;11
08/01/2022;12;D;71;13;8;5;2;0;1;2;562;222;13
08/01/2022;13;C;50;15;3;2;4;0;0;0;426;113;11
08/01/2022;13;D;74;11;4;3;3;0;0;1;543;200;10
08/01/2022;14;C;53;18;7;3;1;1;0;2;471;118;8
08/01/2022;14;D;59;10;4;5;2;0;0;2;579;166;12
08/01/2022;15;C;61;8;6;1;4;1;0;0;488;122;6
08/01/2022;15;D;74;13;6;3;0;0;0;3;550;176;17
08/01/2022;16;C;69;7;3;3;3;0;0;0;503;90;4
08/01/2022;16;D;65;7;3;3;3;0;0;1;571;176;12
08/01/2022;17;C;59;5;2;1;8;1;0;1;535;153;15
08/01/2022;17;D;53;6;5;4;1;1;0;2;481;167;7
08/01/2022;18;C;40;9;6;2;5;0;0;0;568;147;4
08/01/2022;18;D;57;9;5;1;2;1;0;1;482;143;11
08/01/2022;19;C;28;6;3;1;6;0;0;0;475;113;10
08/01/2022;19;D;44;7;3;1;1;0;0;0;395;173;11
08/01/2022;20;C;28;5;3;1;6;1;0;0;344;93;7
08/01/2022;20;D;28;2;5;3;1;0;0;0;369;119;4
08/01/2022;21;C;18;2;1;0;3;1;1;1;302;88;4
08/01/2022;21;D;13;2;2;1;1;0;0;0;336;117;2
08/01/2022;22;C;12;1;0;1;2;2;0;0;221;50;4
08/01/2022;22;D;15;3;0;1;1;0;0;0;288;95;6
08/01/2022;23;C;10;3;0;0;1;0;0;0;150;38;4
08/01/2022;23;D;10;2;3;3;0;0;1;0;206;62;0
09/01/2022;0;C;6;3;1;0;0;0;0;0;99;13;2
09/01/2022;0;D;7;1;2;3;0;1;0;0;120;55;0
09/01/2022;1;C;3;3;1;1;0;0;0;0;62;16;2
09/01/2022;1;D;5;2;1;1;0;0;0;0;62;27;1
09/01/2022;2;C;5;3;1;2;0;0;0;0;47;9;4
09/01/2022;2;D;3;0;1;0;1;0;0;0;48;15;5
09/01/2022;3;C;8;1;0;1;1;1;0;0;40;9;2
09/01/2022;3;D;8;1;0;1;1;0;0;1;78;7;1
09/01/2022;4;C;11;0;0;0;1;0;0;0;69;13;4
09/01/2022;4;D;14;0;0;2;0;0;0;0;98;12;1
09/01/2022;5;C;30;2;0;1;2;0;0;0;119;64;4
09/01/2022;5;D;22;4;3;2;2;1;0;1;178;49;6
09/01/2022;6;C;46;5;0;1;1;0;0;0;233;107;4
09/01/2022;6;D;38;5;4;2;1;0;0;1;306;84;9
09/01/2022;7;C;41;3;1;2;2;0;0;0;281;90;7
09/01/2022;7;D;43;8;2;2;1;0;0;0;404;98;8
09/01/2022;8;C;44;5;2;0;0;0;0;0;342;94;9
09/01/2022;8;D;46;11;4;2;1;0;0;0;413;114;8
09/01/2022;9;C;33;4;4;1;0;1;0;0;400;125;3
09/01/2022;9;D;35;5;4;3;1;0;0;2;454;110;16
09/01/2022;10;C;42;2;3;2;3;0;0;0;416;111;4
09/01/2022;10;D;44;2;0;3;1;1;0;0;528;120;8
09/01/2022;11;C;31;4;0;1;1;1;0;0;475;113;9
09/01/2022;11;D;46;5;2;1;0;0;0;1;544;96;10
09/01/2022;12;C;35;3;2;3;3;1;0;0;533;98;7
09/01/2022;12;D;33;7;5;1;1;0;0;0;475;109;7
09/01/2022;13;C;34;2;0;1;0;0;0;0;432;82;5
09/01/2022;13;D;40;3;1;5;0;1;0;0;486;116;14
09/01/2022;14;C;35;0;1;0;2;0;0;0;464;93;9
09/01/2022;14;D;30;4;1;0;3;2;0;2;479;87;5
09/01/2022;15;C;33;6;4;3;2;1;0;1;537;95;10
